#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,-37637.960202555056,303.8791652582354,1.0187634168611672,0
10000,19.999999999999794,-37441.22931346309,299.94130671685605,1.006226158965885,702
15000,29.99999999999425,-37911.94592632688,294.2744219118756,1.0149709175902852,701
20000,40.00000000000292,-37646.7360027034,297.1784937376443,1.0032456393107254,700
25000,50.00000000001514,-37196.46810567021,308.3019791309237,0.9884544979818004,700
30000,60.00000000002736,-37539.43653026596,305.02488832006895,1.0126986747107127,701
35000,70.00000000001826,-37659.60013641056,297.0827818271463,0.9985988280058753,702
40000,79.99999999999496,-37115.250337147794,309.61781356229125,1.0116969856357516,701
45000,89.99999999997165,-37313.6881940467,294.7716375220699,1.0010602169190959,702
50000,99.99999999994834,-37411.94287405521,299.618289235824,1.0042738907191642,702
55000,109.99999999992504,-37295.13740333036,305.6711889215089,1.0113175266073033,701
60000,119.99999999990173,-37274.21624791584,306.5318604992587,1.0198019016516477,702
65000,129.99999999989262,-37551.48533940557,314.0135935200375,1.004039804950156,702
70000,139.99999999994037,-37496.86542118879,308.20195568901767,1.0013027425817982,702
75000,149.99999999998812,-37283.704936999275,308.6024172650086,1.0026390097736806,702
80000,160.00000000003587,-37438.21214864234,304.7740634478734,0.9958996544330654,703
85000,170.00000000008362,-37449.91902900988,310.26846656273545,1.0129415355420022,702
90000,180.00000000013137,-37493.30763668034,298.6761889724775,1.0077449401757954,702
95000,190.0000000001791,-37616.91893424379,301.25840804370836,1.0032835913507328,702
100000,200.00000000022686,-37881.98313381718,296.1632200431506,1.0095015192695573,702
105000,210.0000000002746,-37235.25063100713,305.36088126292134,1.0053607725065616,702
110000,220.00000000032236,-37416.729829275486,306.5141443962694,1.0040311031131948,702
115000,230.0000000003701,-37508.67586404865,294.1619134193046,0.9996376807031158,702
120000,240.00000000041786,-37611.81345276718,297.1880363213767,1.0065851714733693,701
125000,250.0000000004656,-37276.9495948588,302.50327589412797,1.0068757400893706,701
130000,260.00000000051335,-37308.88339064902,310.0276133840332,1.0076796725781076,701
135000,270.0000000005611,-37553.31632858311,300.11854948194156,0.9906366270836372,701
140000,280.00000000060885,-37386.82423486665,305.3569988412743,1.015217677835861,701
145000,290.0000000006566,-37626.30518799956,298.2790172379874,1.0127972238876566,701
150000,300.00000000070435,-37755.429295788985,301.88071936612926,1.0115629269511688,701
155000,310.0000000007521,-37475.45530747637,307.4593505969335,1.0131433985718896,701
160000,320.00000000079984,-37404.781606191624,305.9609401791654,1.0046691240469445,701
165000,330.0000000008476,-38004.8890661301,291.5947949249009,0.9986040985230451,701
170000,340.00000000089534,-37864.53894446883,304.35343371311603,1.0119393085703063,701
175000,350.0000000009431,-37634.327975905035,291.28751146843837,0.9994403872701536,701
180000,360.00000000099084,-37514.002076186414,300.799853179599,1.0002618308326539,701
185000,370.0000000010386,-37701.85431888839,312.9003397634518,1.0045997203627905,700
190000,380.00000000108633,-37517.63068520074,303.1089541048611,0.9966625470711282,700
